i,r1,l1,r2,l2,cyl1_primitive,cyl2_primitive,algoPath,minD,p1x,p1y,p1z,p2x,p2y,p2z,q0,q1,q2,q3,R_temp[0][0],R_temp[0][1],R_temp[0][2],O2x,R_temp[1][0],R_temp[1][1],R_temp[1][2],O2y,R_temp[2][0],R_temp[2][1],R_temp[2][2],O2z,kvec[0],kvec[1],kvec[2],kphi
10075,1.56495,4.44216,5.52788,0.511166,2,5,B2XXX,-0.220076,1.04605,-0.845262,2.77868,1.21722,-0.983582,2.77868,0.968051,0.0742436,0.220403,0.0937395,0.885271,-0.148762,0.440642,4.66772,0.214216,0.971402,-0.102422,-4.39671,-0.412804,0.185064,0.891821,0.581366,0.296084,0.878967,0.373833,0.506915
10076,3.89231,0.710593,9.68175,1.47301,3,2,C4a1X,-3.89231,0,0,0.149886,-1.77636e-15,4.44089e-16,0.149886,0.918511,0.37566,0.111013,0.0537886,0.969566,-0.0154046,0.244346,5.76307,0.182217,0.711972,-0.678153,2.17368,-0.163521,0.702038,0.693111,0.244972,0.950087,0.280764,0.136037,0.812997
10077,3.8665,2.95204,5.14226,3.08791,5,4,C24bX,-4.3482,3.17173,2.21133,2.95204,-0.300677,-0.209632,1.95796,0.983863,0.088619,-0.0747339,-0.136292,0.951679,0.254939,-0.171212,3.93005,-0.28143,0.947143,-0.154007,2.76516,0.1229,0.194749,0.973123,2.42766,0.495288,-0.417685,-0.761728,0.359786
10078,2.21521,3.23761,6.89355,0.503428,5,5,C4b4b,1.87679,-1.20922,1.85606,-4.44089e-16,-1.53474,2.35571,-1.77952,0.98323,0.141995,0.0758238,0.0857181,0.973806,-0.147028,0.173448,2.80656,0.190094,0.94498,-0.266229,3.94082,-0.124761,0.292227,0.948176,-2.65955,0.778603,0.415765,0.470018,0.366796
10079,1.97119,2.99822,6.36095,0.341174,5,5,C4c4c,1.4893,1.72272,0.958042,0,2.08711,1.16069,-1.42975,0.993711,0.110615,-0.0170746,0.00326328,0.999396,-0.0102629,-0.0332125,8.06141,0.0027081,0.975507,-0.21995,-0.959568,0.0346564,0.219727,0.974946,-2.0545,0.987875,-0.152489,0.0291436,0.224415
10080,1.23036,1.50584,7.88361,0.6304,5,5,C4b4b,0.236054,1.0177,0.691416,-8.32667e-17,1.04028,0.706755,-0.234471,0.995744,0.0359018,-0.0454441,-0.0716864,0.985592,0.1395,-0.0956488,5.91186,-0.146026,0.987144,-0.0649827,-0.603729,0.0853541,0.0780136,0.993292,-0.485754,0.389569,-0.493112,-0.777866,0.184577
10081,0.014139,1.44376,9.50386,4.04308,3,2,C4b1X,-0.014139,-2.66454e-15,-8.88178e-16,1.19246,-1.77636e-15,0,1.19246,0.908702,0.304192,0.0741693,0.276092,0.836544,-0.456648,0.302766,4.6046,0.546895,0.66248,-0.511885,2.29003,0.0331746,0.593795,0.803932,0.916463,0.728699,0.177674,0.661385,0.861265
10082,1.03628,2.68057,9.97098,3.33954,5,5,C24bX,-2.76919,0.629137,0.82345,0,-1.03512,-1.35482,-0.392206,0.99701,0.0423812,-0.0605909,0.0224609,0.991649,-0.0499234,-0.118915,5.22059,0.0396517,0.995399,-0.0872307,6.68155,0.122723,0.081787,0.989065,-1.16959,0.548424,-0.784062,0.290651,0.154711
10083,3.36824,1.73598,6.61926,2.66257,1,1,AXXXX,0,-0.0421003,3.36798,0.649943,-0.0421003,3.36798,0.649943,0.995413,0.00167694,-0.0955215,-0.00503122,0.981701,0.00969592,-0.190184,6.85697,-0.0103367,0.999944,-0.00237733,2.45589,0.19015,0.00429968,0.981746,-0.495475,0.0175287,-0.998462,-0.0525901,0.19163
10084,3.46685,1.1818,7.22049,3.26543,5,3,C4a4a,0,2.56386,-2.33359,0,2.56386,-2.33359,-4.44089e-16,0.919229,0.0593816,-0.333789,0.20019,0.697018,-0.407683,-0.589882,6.1793,0.328399,0.912796,-0.242813,-2.17632,0.637432,-0.0244718,0.770118,2.81888,0.150821,-0.847777,0.508455,0.809355
10085,4.39506,2.6063,9.93322,1.4214,5,6,C4b3b,1.51949,2.99988,-3.21206,2.6063,3.13704,-3.35893,4.11244,0.997539,0.0494588,0.0441122,0.0228812,0.995061,-0.0412863,0.0902707,8.1649,0.0500132,0.994061,-0.0966556,-2.25714,-0.085744,0.100693,0.991216,3.76199,0.705432,0.629173,0.326355,0.140338
10086,2.13277,3.00203,5.51695,4.83847,5,5,C4b3b,2.25327,0.537837,2.06384,2.66454e-15,0.819622,3.14514,-1.95668,0.964785,0.243908,-0.0795032,0.0581175,0.980603,-0.150925,-0.125056,4.58996,0.0733588,0.874262,-0.479879,2.49663,0.181758,0.461397,0.868376,-7.34395,0.92727,-0.302248,0.220946,0.532342
10087,3.72504,4.79377,9.85021,0.442642,5,6,C3b3b,3.81082,-0.0176206,-3.725,4.79377,-0.0213654,-4.51664,8.52145,0.993964,0.104363,-0.00401991,0.0335781,0.997713,-0.06759,-0.000982669,1.50583,0.0659119,0.975962,-0.207736,-0.576586,0.0149999,0.207196,0.978184,9.35973,0.951302,-0.0366428,0.306076,0.219853
10088,3.89195,0.368189,8.11396,2.30744,5,3,C4a4a,0,3.78067,-0.924046,0.368189,3.78067,-0.924046,0.368189,0.943989,0.188139,-0.269165,-0.032233,0.853022,-0.040426,-0.520307,9.01079,-0.162136,0.927129,-0.337851,-1.64019,0.49605,0.372555,0.784307,0.587332,0.570157,-0.815708,-0.0976822,0.67256
10089,0.35661,2.37582,9.81276,1.92255,5,5,C4b3b,0.404584,-0.303323,0.187526,-4.44089e-16,-0.484549,0.299566,-0.343937,0.89574,0.218885,0.164438,0.350284,0.700523,-0.555541,0.447931,1.88647,0.699513,0.658782,-0.276928,4.55873,-0.141244,0.507327,0.850099,-2.46735,0.492343,0.369875,0.787903,0.921405
10090,4.64339,4.10463,5.44827,4.84197,5,2,C4b2X,-3.6603,0.0634074,-4.64296,0.423818,0.0134244,-0.982992,0.423818,0.999834,0.0129059,-0.0122774,-0.00395658,0.999667,0.00759495,-0.0246528,0.0912557,-0.00822875,0.999636,-0.0257103,-6.42896,0.0244486,0.0259046,0.999365,0.285631,0.70729,-0.672847,-0.216836,0.0364959
10091,3.60911,4.36014,6.75253,1.42575,5,5,C4b4b,0.0596511,1.08769,3.44131,-1.66533e-16,1.10274,3.48891,-0.0326501,0.87853,0.460103,-0.120952,-0.0431424,0.967019,-0.0354971,-0.25222,7.29426,-0.187105,0.572888,-0.797992,3.55471,0.17282,0.818865,0.547352,0.311534,0.963188,-0.253203,-0.0903152,0.996042
10092,1.81864,0.496426,9.6271,1.32312,5,5,C4b4b,4.29349,1.77541,0.394156,8.88178e-16,4.79426,1.06436,-2.9785,0.902716,0.00897519,-0.391226,0.17879,0.629953,-0.329816,-0.703122,6.62796,0.315771,0.935907,-0.156099,-3.74014,0.70954,-0.123691,0.693724,-4.10832,0.020861,-0.909325,0.415562,0.889511
10093,0.0584035,0.883502,9.43172,3.19599,5,5,C4b4b,4.78179,-0.00185816,0.0583739,-8.88178e-16,-0.113875,3.57737,-3.23569,0.915394,0.401505,0.021434,-0.0196951,0.998305,0.0532693,0.0234257,3.34156,-0.0188458,0.676811,-0.735915,3.75666,-0.0550565,0.734227,0.676668,-7.88346,0.997382,0.0532444,-0.0489248,0.828622
10094,1.11489,2.26341,5.56456,4.30392,5,2,C4c2X,2.94891,1.09501,-0.209608,0.830841,3.99133,-0.764027,0.830841,0.9956,0.0252894,0.0827252,-0.0360325,0.983716,0.0759321,0.1629,9.38103,-0.0675638,0.996124,-0.0563178,-1.77152,-0.166545,0.0443946,0.985034,-0.118081,0.269872,0.882789,-0.384516,0.187693
10095,1.23584,4.58697,6.80082,3.1394,1,1,AXXXX,0,1.08467,0.592282,3.75844,1.08467,0.592282,3.75844,0.94764,0.278472,0.155973,-0.010198,0.951137,0.106196,0.289933,6.63369,0.0675399,0.844699,-0.530963,1.67353,-0.301292,0.524601,0.796252,-0.84892,0.872023,0.488423,-0.0319347,0.650066
10096,3.09735,2.60059,8.46846,4.47677,5,5,C24bX,-5.37302,2.98102,0.840875,0,-2.02914,-0.572372,-1.33053,0.986087,0.0840317,-0.100554,-0.102278,0.958856,0.184811,-0.215499,6.57651,-0.21861,0.964956,-0.145156,2.13268,0.181121,0.186294,0.965655,-2.41089,0.505507,-0.6049,-0.615271,0.334016
10097,3.18953,1.21764,5.91001,0.122877,5,6,C4c4c,0.109674,1.1024,-2.99296,1.21764,1.10282,-2.99409,1.32731,0.997375,0.0274617,-0.0484399,-0.0462881,0.991022,0.0896728,-0.0991678,6.57956,-0.0949937,0.994207,-0.0502948,-0.871354,0.0940832,0.0592636,0.993799,1.98124,0.379254,-0.66897,-0.639254,0.144946
10098,3.72577,2.61873,7.65276,1.23495,5,3,C24aX,-2.21694,3.72565,-0.0299027,0,1.51455,-0.0121561,-0.1598,0.971711,0.224237,-0.0481121,0.0563952,0.98901,-0.131177,-0.0682104,9.20691,0.0880226,0.893075,-0.441214,0.313062,0.118794,0.430361,0.894806,-0.391979,0.949463,-0.203716,0.238788,0.47685
10099,0.462469,4.70621,7.31721,4.40363,1,1,AXXXX,0,-0.455162,0.0818851,1.75922,-0.455162,0.0818851,1.75922,0.957304,0.283548,-0.0548698,0.0125888,0.993662,-0.0552192,-0.0979152,4.58063,-0.00701378,0.838884,-0.544265,-4.18601,0.112193,0.541502,0.83318,-1.52564,0.980855,-0.189807,0.0435476,0.586537
10100,4.37966,4.85909,7.57424,3.2688,2,4,B1XXX,-4.37966,2.22045e-16,1.77636e-15,1.36846,4.44089e-16,8.88178e-16,1.36846,0.932296,0.297817,-0.205196,0.00496688,0.91574,-0.131483,-0.379648,1.28941,-0.11296,0.822561,-0.557345,6.38336,0.385565,0.553268,0.7384,2.4227,0.823387,-0.567314,0.0137322,0.740175
10101,4.32097,2.92144,7.66856,0.498147,3,6,B3aXX,0,-0.729849,4.23301,-2.66454e-14,-0.729849,4.23301,4.44089e-16,0.977264,0.211993,-0.00262869,-0.00265721,0.999972,0.00407906,-0.00626446,4.30707,-0.00630811,0.910104,-0.414332,-0.838748,0.00401122,0.41436,0.910104,-2.82164,0.999845,-0.0123979,-0.0125325,0.427295
10102,3.92071,3.5265,5.69422,1.16283,5,5,C4a4c,0,-0.218114,-3.91464,-1.11022e-16,-0.218114,-3.91464,-4.996e-16,0.996506,0.0580734,0.0600297,-0.000156657,0.992793,0.00728448,0.119622,0.1741,0.00666004,0.993255,-0.11576,-7.18482,-0.119658,0.115722,0.986048,-1.61077,0.695297,0.71872,-0.00187562,0.167241
10103,3.8795,2.78454,9.62756,1.45716,5,6,C4b3b,0.497556,1.08685,-3.72415,2.78454,1.17334,-4.02054,3.17471,0.943061,0.319951,0.0744735,0.0521653,0.983465,-0.0507344,0.173847,3.05066,0.146046,0.78982,-0.595697,-3.14827,-0.107085,0.611236,0.78417,3.42113,0.961911,0.2239,0.156831,0.678161
10104,4.69825,3.6077,8.94133,3.63423,5,2,C22XX,-8.09925,4.55236,1.16168,0,-3.13519,-0.800045,1.62818,0.981853,0.101262,0.113692,0.113074,0.948577,-0.199018,0.246158,5.08937,0.245069,0.953921,-0.173137,1.55012,-0.200358,0.224559,0.95364,-1.18535,0.533953,0.599497,0.596236,0.381603
10105,4.33661,4.27324,5.70898,1.95025,5,4,C3b4b,3.16407,-2.85228,-0.628873,4.27324,-2.85228,-0.628873,7.43731,0.997001,0.0259966,-0.0297677,-0.066533,0.989374,0.131119,-0.062816,1.67407,-0.134215,0.989795,-0.0478762,2.82096,0.0558975,0.0557984,0.996876,7.88821,0.335935,-0.384665,-0.859756,0.154927
10106,1.53882,1.33542,5.15827,0.175195,5,5,C4c4c,1.24485,1.53276,-0.136412,0,2.76209,-0.24582,-0.162574,0.959222,0.272671,-0.053487,0.0518017,0.988911,-0.128547,-0.0743621,7.86464,0.07021,0.845934,-0.528646,-0.989168,0.130862,0.517563,0.845579,-0.385765,0.964678,-0.189231,0.183268,0.573122
10107,0.40192,3.31626,7.34092,4.32437,5,5,C24bX,-2.80964,0.083191,0.393216,0,-0.49821,-2.35487,-0.0634699,0.999543,0.00902934,-0.0107855,0.0267523,0.998336,-0.0536749,-0.021078,1.09171,0.0532854,0.998406,-0.0186275,4.88786,0.0220442,0.0174734,0.999604,-3.25798,0.298739,-0.356841,0.88511,0.0604589
10108,0.412885,3.84537,5.71145,4.94771,5,5,C4b3b,0.46755,0.116765,0.39603,4.44089e-16,0.172435,0.584847,-0.42409,0.974981,0.209848,-0.0494002,-0.0541817,0.989248,0.0849193,-0.119068,5.79382,-0.126385,0.906056,-0.403842,3.65543,0.0735886,0.414549,0.907047,-3.7738,0.944034,-0.222235,-0.243745,0.448322
10109,4.4521,0.177596,6.56245,0.787773,5,5,C4c4c,1.46846,4.11486,1.69974,4.44089e-16,4.25992,1.75966,-1.46005,0.997359,0.0671965,-0.0174977,-0.021272,0.998483,0.0400801,-0.0377617,7.9206,-0.0447832,0.990064,-0.133294,-3.56953,0.0320441,0.134783,0.990357,-2.83318,0.925284,-0.24094,-0.292911,0.145373
10110,1.89937,1.7016,9.69482,2.53809,5,5,C4b3b,2.14382,0.0772403,1.8978,8.88178e-16,0.101044,2.48266,-2.06236,0.986899,0.136752,-0.0172453,0.083857,0.985341,-0.170234,-0.0111035,2.00701,0.1608,0.948534,-0.272813,0.628922,0.056974,0.267029,0.962003,-5.20439,0.847603,-0.106888,0.519754,0.324096
10111,0.531359,4.44174,6.28337,4.53523,1,1,AXXXX,0.711143,0.497893,-0.185593,3.09608,1.16425,-0.433981,3.09608,0.962783,0.249137,-0.0707487,-0.0772956,0.97804,0.113585,-0.174746,7.74792,-0.18409,0.863912,-0.468793,-0.761354,0.0977168,0.490667,0.865851,-0.352752,0.921787,-0.261764,-0.285987,0.54736
10112,3.70225,1.87487,7.23438,2.79099,5,5,C4b4b,2.03462,0.448631,3.67497,1.77636e-15,0.450153,3.68743,-2.03458,0.99973,0.00305313,-0.00044436,0.0230487,0.998937,-0.0460876,-0.000747738,1.22683,0.0460821,0.998919,-0.0061251,-3.46991,0.00102922,0.00608413,0.999981,-4.86888,0.131294,-0.0191088,0.991159,0.0465127
10113,4.84605,0.845884,6.48186,0.184088,5,5,C4c4c,1.04974,4.78785,0.748758,0,4.97254,0.77764,-1.03296,0.994686,0.0700126,-0.0754168,-0.00327286,0.988603,-0.00404932,-0.15049,6.50165,-0.0170712,0.990175,-0.138788,-5.46792,0.149574,0.139775,0.978821,-1.8715,0.680017,-0.732507,-0.0317886,0.20628
10114,3.6845,3.82462,5.01105,2.68515,5,2,C4a2X,-3.03343,3.66548,-0.373918,0.17734,0.647709,-0.0660732,0.17734,0.927023,0.368064,-0.0251377,-0.0672748,0.989684,0.106226,-0.0961292,5.62179,-0.143235,0.720006,-0.679025,-0.665756,-0.00291646,0.685789,0.727794,0.274834,0.98149,-0.0670329,-0.179397,0.768804
10115,2.63413,4.94741,6.97658,2.66626,5,5,C24bX,-3.18328,2.39285,1.10134,0,-0.36776,-0.169267,-0.947559,0.948022,0.248221,0.00844941,-0.198922,0.920717,0.38136,-0.0827327,5.88062,-0.37297,0.797633,-0.473998,3.75068,-0.114774,0.467275,0.87663,-0.970397,0.780063,0.0265533,-0.625137,0.647672
10116,0.15162,1.93733,9.03074,2.8419,5,6,C4b4b,6.78114,-0.000780626,-0.151618,1.93733,-0.0153069,-2.973,8.10365,0.977018,0.212913,0.00111715,-0.0101569,0.999791,0.0203227,-0.00214216,0.9207,-0.0193713,0.909129,-0.416063,-1.475,-0.00650804,0.416018,0.909333,8.79126,0.99885,0.00524092,-0.0476497,0.429613
10117,0.10354,2.81581,7.06866,4.74354,3,2,C4b1X,-0.10354,-8.88178e-16,0,0.790299,0,-8.88178e-16,0.790299,0.999,0.0381034,0.0217052,0.0086661,0.998908,-0.0156608,0.0440275,4.84608,0.018969,0.996946,-0.0757544,-2.51971,-0.0427067,0.0765068,0.996154,-4.37736,0.852425,0.485576,0.193873,0.0894297
10118,2.12387,2.48923,7.56471,2.19462,5,5,C4b4b,2.61129,0.32919,2.0982,8.88178e-16,0.619806,3.95054,-1.81748,0.920155,0.387239,-0.0451924,-0.0363137,0.993278,0.031828,-0.111292,1.98544,-0.101829,0.697455,-0.709357,4.34868,0.0550438,0.715922,0.696008,-4.34649,0.988978,-0.115418,-0.0927425,0.804641
10119,2.54185,2.98476,8.17623,2.72443,5,5,C4b3b,2.04262,-0.0853685,2.54041,0,-0.0998751,2.97211,-1.99643,0.994328,0.106265,0.00382209,-0.00234713,0.99996,0.00547994,0.00710198,2.12095,-0.00385532,0.977405,-0.211342,2.7987,-0.00809965,0.211306,0.977386,-4.83753,0.99911,0.0359356,-0.0220679,0.213122
10120,3.96283,3.06523,9.30879,2.21394,5,2,C4b2X,-3.40911,3.95537,0.243094,1.80621,0.552673,0.0339669,1.80621,0.987144,0.0143968,-0.0281057,0.156684,0.94932,-0.310149,-0.0509771,9.94469,0.308531,0.950485,-0.0372309,0.669785,0.0600001,0.019616,0.998006,0.091292,0.0900731,-0.175842,0.980289,0.321047
10121,4.86573,3.06627,7.59524,3.61188,3,2,C4b1X,-4.86573,1.77636e-15,2.77556e-17,2.03063,2.66454e-15,1.30451e-15,2.03063,0.989941,0.0514138,-0.0423704,0.124814,0.965252,-0.251474,-0.0710539,7.42391,0.242761,0.963556,-0.11237,-0.180371,0.0967226,0.0912164,0.991123,-1.10183,0.363394,-0.299475,0.88219,0.283917
10122,0.251316,2.39728,5.10432,1.95144,5,2,C4c2X,1.30449,0.240535,0.0728216,1.89995,1.48906,0.450813,1.89995,0.999633,0.0163892,-0.021446,0.00246453,0.999068,-0.00563022,-0.0427954,6.45311,0.00422429,0.999451,-0.0328721,1.9874,0.042957,0.0326607,0.998543,0.208995,0.604685,-0.791257,0.0909297,0.054214
10123,3.81339,0.238709,6.63048,4.10921,6,3,B4bXX,0,2.29,-3.04924,0.238709,2.29,-3.04924,0.238709,0.87941,0.36484,0.0438475,0.302668,0.812939,-0.500343,0.29797,6.59027,0.564332,0.550568,-0.615146,-0.756434,0.143731,0.668231,0.729938,0.415514,0.766365,0.0921037,0.635768,0.992352
10124,1.14992,2.46916,7.89351,1.69535,5,2,C4b2X,-0.423874,1.149,0.0460162,1.00288,0.725463,0.0290541,1.00288,0.998213,0.0180771,-0.0565973,-0.0063876,0.993512,0.0107061,-0.113223,8.75381,-0.0147986,0.999265,-0.0353666,0.37479,0.112761,0.0368127,0.99294,0.223246,0.302514,-0.947132,-0.106894,0.119584
10125,3.63072,2.35337,8.73318,1.05802,5,5,C4c4b,1.64571,2.2849,2.82159,8.88178e-16,3.12109,3.85418,-0.971027,0.890021,0.368365,-0.263229,-0.0536749,0.855659,-0.098385,-0.508102,6.15171,-0.289472,0.722853,-0.627447,-1.5106,0.429015,0.683962,0.590036,-5.85933,0.807959,-0.577358,-0.117729,0.946811
10126,3.96877,1.3806,8.45251,3.96497,5,6,C24cX,-4.10028,3.30117,-2.20305,1.3806,-0.108446,0.0723717,1.4772,0.95397,0.222825,-0.0822264,-0.183109,0.91942,0.312716,-0.238486,6.97808,-0.386005,0.83364,-0.395024,-4.52254,0.0752806,0.45525,0.887175,1.06304,0.742994,-0.274178,-0.610562,0.609179
10127,4.09687,1.81057,8.19344,1.90217,3,2,C4b1X,-4.09687,2.66454e-15,-2.22045e-16,0.804125,1.77636e-15,-1.88738e-15,0.804125,0.994224,0.0244172,0.0716907,-0.0760467,0.978155,0.154716,0.13884,7.32537,-0.147714,0.987241,-0.059456,-0.319143,-0.146267,0.0376486,0.988528,-0.243923,0.227505,0.667972,-0.708558,0.215066
10128,1.17623,4.70419,9.72348,4.12947,5,5,C24bX,-5.69311,1.17044,-0.116519,0,-4.30015,0.428085,-1.47904,0.951476,0.0449134,-0.155695,0.261601,0.814648,-0.511799,-0.272781,5.23084,0.483828,0.859096,-0.166928,-0.38729,0.319779,0.00400822,0.947484,0.395611,0.145954,-0.505959,0.850119,0.625596
10129,1.88315,1.51112,8.15176,1.41569,5,5,C4b4b,2.5606,0.938158,1.63283,0,1.54519,2.68935,-2.25209,0.939759,0.236314,-0.0663008,-0.237933,0.877984,0.415864,-0.237067,7.0505,-0.478535,0.775087,-0.412607,-2.00755,0.0121597,0.475707,0.87952,-4.58125,0.691308,-0.193955,-0.696043,0.697741
10130,3.79886,0.825076,8.04678,0.0587265,5,4,C4b4b,0.1348,-1.19671,2.45915,0.825076,-1.19671,2.45915,0.959876,0.999726,0.0112894,-0.014371,-0.0146489,0.999158,0.0289654,-0.0290649,5.19896,-0.0296143,0.999316,-0.0221515,7.33354,0.0284034,0.0229936,0.999332,1.25394,0.482008,-0.613582,-0.625448,0.0468473
10131,3.28049,0.494288,7.06947,4.17525,5,4,C24aX,-1.8771,1.51061,2.91199,0.494288,0.660185,1.27263,0.158464,0.970891,0.180417,0.15573,0.0238302,0.950361,0.00991941,0.310992,2.80559,0.102465,0.933764,-0.342908,8.6127,-0.293794,0.357752,0.886396,-1.59072,0.753243,0.650174,0.0994914,0.483742
10132,0.403976,1.06323,5.07403,0.187032,5,6,C4b3b,2.02369,0.301809,-0.268529,1.06323,0.700836,-0.623556,3.01516,0.967488,0.10798,0.0779027,0.21503,0.895386,-0.399255,0.197178,4.23226,0.432903,0.884205,-0.175435,-2.11442,-0.104302,0.242441,0.964543,2.02208,0.426939,0.308018,0.850205,0.511386
10133,3.72028,1.6334,6.33784,2.66323,5,2,B2XXX,-6.0291,1.74959,3.2832,0,-0.537569,-1.00877,-3.56341,0.912173,0.366429,0.167132,-0.0757438,0.93266,0.260667,0.249397,1.28638,-0.0156988,0.719985,-0.693812,5.11746,-0.360416,0.643175,0.675593,-1.38961,0.894154,0.407832,-0.184829,0.844482
10134,3.11107,3.41916,6.93505,0.982139,5,5,C4c3b,2.83069,-2.49394,1.85985,8.88178e-16,-2.64092,1.96946,-2.82474,0.998979,0.0201798,0.0253533,0.0314674,0.996734,-0.0618473,0.0519248,4.06959,0.0638938,0.997205,-0.0387229,2.0061,-0.0493848,0.0419141,0.9979,-4.1567,0.446766,0.561302,0.696664,0.0903681
10135,1.07399,0.596894,5.01616,0.730677,5,5,C4c4c,2.65461,0.763612,-0.755212,0,1.39879,-1.3834,-2.49978,0.908357,0.0785644,0.393869,-0.116546,0.662568,0.273618,0.697235,3.80674,-0.149842,0.96049,-0.234536,-3.05455,-0.73386,0.0509215,0.677389,-6.63556,0.187865,0.941828,-0.278686,0.862918
10136,4.76035,4.77116,8.79795,1.66916,5,5,C24bX,-8.50761,2.66132,3.94693,0,-2.07827,-3.08222,-0.711829,0.978292,0.109226,0.126679,-0.12234,0.937971,0.267042,0.221133,2.54041,-0.211695,0.946205,-0.244706,4.49961,-0.274584,0.182715,0.944044,-1.18241,0.527073,0.611292,-0.590353,0.417489
10137,3.34234,3.24083,9.68377,2.44799,3,2,C4b1X,-3.34234,-6.66134e-16,-8.88178e-16,2.17701,4.44089e-16,-8.88178e-16,2.17701,0.916547,0.345618,0.0752254,0.186632,0.919019,-0.290116,0.266902,1.99899,0.394112,0.691434,-0.60547,2.93053,-0.00888851,0.661628,0.749779,3.83191,0.864201,0.188098,0.466665,0.822875
10138,4.29739,2.35162,9.24012,1.4359,5,5,C4b4b,0,2.32556,3.61378,1.33227e-15,2.32556,3.61378,0,0.91146,0.126669,-0.368896,0.130809,0.69361,-0.331909,-0.639329,8.28351,0.144998,0.933688,-0.327418,1.99157,0.705607,0.134399,0.695741,2.6476,0.307907,-0.89671,0.317969,0.847953
10139,4.92464,4.54054,6.4822,1.26267,6,3,B3bXX,1.19443,0.30063,-4.91545,4.54054,0.351266,-5.74337,5.39998,0.893594,0.366313,-0.0777413,0.247509,0.865391,-0.499301,0.0423934,4.33212,0.385391,0.609108,-0.693153,-3.68371,0.32027,0.616186,0.719542,7.14957,0.816067,-0.173191,0.551398,0.931014
10140,1.17221,4.8769,9.48309,0.769614,5,6,C24bX,-0.838158,0.559375,-1.03013,4.8769,0.275156,-0.50672,5.46662,0.911835,0.399799,-0.00389375,0.0932881,0.982564,-0.17324,0.067492,3.47383,0.167013,0.662916,-0.729828,-6.24446,0.0816939,0.728375,0.680291,-1.37733,0.973797,-0.00948406,0.227223,0.84613
10141,0.487719,3.15212,9.46361,2.53778,5,6,C4b3b,2.66355,-0.0298634,-0.486804,3.15212,-0.0535722,-0.873279,5.78737,0.994824,0.0722421,-0.00961574,0.0708088,0.989787,-0.142274,-0.00890119,7.73762,0.139495,0.979534,-0.145098,0.92792,0.0293627,0.142375,0.989377,6.12162,0.710951,-0.0946307,0.696846,0.203578
10142,2.14154,0.153168,9.52269,2.64877,5,6,C4b3b,1.52919,-0.195869,-2.13257,0.153168,-0.298426,-3.24917,1.19293,0.913116,0.39375,-0.0706482,0.0786719,0.977639,-0.199309,-0.067066,6.2902,0.0880376,0.677544,-0.730194,-2.27786,0.190974,0.707962,0.67994,2.88589,0.965783,-0.173285,0.192965,0.839868
10143,3.01015,1.47655,7.93946,3.07968,5,6,C4b3b,2.50909,-2.90182,-0.800282,1.47655,-3.81193,-1.05128,3.80125,0.894335,0.122552,-0.147395,-0.404252,0.629709,0.686947,-0.362725,0.643012,-0.759201,0.643122,-0.100035,-0.589894,0.164558,0.338374,0.926511,5.59515,0.273921,-0.329451,-0.903565,0.927706
10144,4.2052,4.54843,9.9781,4.43015,5,6,C4b4b,0.921547,-1.01109,-4.08184,4.54843,-1.03375,-4.17332,5.46514,0.990802,0.0477611,-0.0184462,0.125258,0.967941,-0.249973,-0.0245883,3.53737,0.246449,0.964059,-0.0992646,-5.37495,0.048518,0.0900225,0.994757,5.45822,0.352955,-0.136318,0.925656,0.271468
10145,2.33765,3.64319,8.39034,3.55717,5,6,C4b4b,2.83666,1.76516,-1.53258,3.64319,2.97021,-2.57886,5.98836,0.886385,0.262072,0.133981,0.357335,0.708721,-0.563248,0.424813,7.30852,0.703699,0.60726,-0.36884,-1.51092,-0.0502235,0.560346,0.826735,4.23559,0.566093,0.289409,0.771869,0.962637
10146,4.42272,0.475972,8.97124,4.07598,6,3,B4aXX,0,3.83243,-2.20747,0.475972,3.83243,-2.20747,0.475972,0.87993,0.439974,0.145718,0.104467,0.935706,-0.055623,0.348368,6.95428,0.312071,0.59102,-0.743846,2.37303,-0.164518,0.804737,0.570379,4.5428,0.926057,0.306707,0.219882,0.990165
10147,3.98394,3.38855,8.51708,4.22763,5,6,C4b3b,0,3.47522,1.94798,3.38855,3.47522,1.94798,3.38855,0.941532,0.191544,0.274131,0.0409923,0.846344,0.027825,0.531909,2.84621,0.182207,0.923261,-0.338215,3.60121,-0.500502,0.383164,0.776327,4.53978,0.56851,0.81363,0.121667,0.687294
10148,0.926824,2.0177,7.76962,0.56494,5,5,C4b3b,2.84857,0.809326,0.451657,-3.33067e-16,1.81599,1.01344,-2.60488,0.978373,0.101422,-0.180244,-0.0034454,0.935,-0.0298199,-0.353392,5.16767,-0.0433034,0.979403,-0.197216,3.56121,0.351994,0.1997,0.914451,-1.37793,0.490321,-0.871383,-0.0166566,0.416706
10149,4.53063,0.722412,9.2159,3.18527,5,2,C22XX,-7.65707,3.50746,2.86781,0.722412,-2.1978,-1.79699,-1.35613,0.989838,0.112683,-0.0852447,0.0160126,0.984954,-0.050911,-0.165148,4.92601,0.0124885,0.974092,-0.225805,4.16896,0.172366,0.220345,0.960072,-0.348897,0.792432,-0.599476,0.112607,0.285365
10150,0.999691,2.88276,6.27538,3.86508,5,5,C24cX,-0.848645,0.999296,0.0280898,0,0.15596,0.00438397,0.0917617,0.964615,0.137823,0.0873862,-0.207092,0.898954,0.423615,0.111504,6.3412,-0.375439,0.876236,-0.302086,0.317542,-0.225672,0.229699,0.946737,-1.01884,0.522724,0.331431,-0.785439,0.533636
